"NGAsubRSN","NGAsubEQID","NGAsubSSN"
4039664,4000224,4000803
4039665,4000224,4000804
4039666,4000224,4000805
4039667,4000224,4000806
4039668,4000224,4000807
4039669,4000224,4000808
4039674,4000224,4000813
4039675,4000224,4000814
4039743,4000224,4001418
4039747,4000224,4000909
4039748,4000224,4000910
4039749,4000224,4000911
4039750,4000224,4000912
4039751,4000224,4000913
4039752,4000224,4000914
4039753,4000224,4000915
4039754,4000224,4000916
4039755,4000224,4000917
4039756,4000224,4000918
4039767,4000224,4000929
4039770,4000224,4000932
4039771,4000224,4000933
4039772,4000224,4000934
4039773,4000224,4000935
4039774,4000224,4001426
4039776,4000224,4000937
4039789,4000224,4000947
4039790,4000224,4001385
4039791,4000224,4000948
4039792,4000224,4000949
4039793,4000224,4000950
4039794,4000224,4000951
4039795,4000224,4000952
4039796,4000224,4000953
4039797,4000224,4000954
4039798,4000224,4000955
4039799,4000224,4000956
4039800,4000224,4000957
4039801,4000224,4000959
4039802,4000224,4000960
4039803,4000224,4000961
4039804,4000224,4001282
4039805,4000224,4000962
4039838,4000224,4001002
4039839,4000224,4001003
4039840,4000224,4001004
4039841,4000224,4001283
4039842,4000224,4001005
4039843,4000224,4001284
4039844,4000224,4001006
4039845,4000224,4001285
4039846,4000224,4001007
4039847,4000224,4001008
4039848,4000224,4001009
4039849,4000224,4001010
4039850,4000224,4001011
4039851,4000224,4001012
4039852,4000224,4001013
4039853,4000224,4001014
4039854,4000224,4001015
4039855,4000224,4001016
4039856,4000224,4001017
4039857,4000224,4001018
4039858,4000224,4001019
4039859,4000224,4001020
4039860,4000224,4001021
4039861,4000224,4001022
4039862,4000224,4001023
4039882,4000224,4001052
4039883,4000224,4001053
4039884,4000224,4001054
4039885,4000224,4001055
4039886,4000224,4001056
4039887,4000224,4001057
4039888,4000224,4001058
4039889,4000224,4001059
4039890,4000224,4001060
4039891,4000224,4001061
4039892,4000224,4001062
4039893,4000224,4001063
4039894,4000224,4001064
4039895,4000224,4001065
4039896,4000224,4001066
4039897,4000224,4001067
4039898,4000224,4001068
4039902,4000224,4001097
4039903,4000224,4001098
4039904,4000224,4001099
4039905,4000224,4001101
4039906,4000224,4001102
4039907,4000224,4001105
4039985,4000224,4001233
4039986,4000224,4001234
4039987,4000224,4001235
4039988,4000224,4001236
4039989,4000224,4001237
4039990,4000224,4001238
4039991,4000224,4001239
4039992,4000224,4001240
4039993,4000224,4001241
4039994,4000224,4001242
4039995,4000224,4001243
4039996,4000224,4001244
4039997,4000224,4001245
4039998,4000224,4001246
4039999,4000224,4001247
4040000,4000224,4001248
4040001,4000224,4001249
4040087,4000225,4000881
4040088,4000225,4000882
4040089,4000225,4000883
4040090,4000225,4000884
4040091,4000225,4000885
4040095,4000225,4000889
4040096,4000225,4000890
4040097,4000225,4000891
4040098,4000225,4000892
4040099,4000225,4000893
4040101,4000225,4000895
4040102,4000225,4000896
4040103,4000225,4000897
4040104,4000225,4000898
4040106,4000225,4000900
4040107,4000225,4000901
4040108,4000225,4000902
4040109,4000225,4000903
4040110,4000225,4000904
4040112,4000225,4001418
4040118,4000225,4000911
4040119,4000225,4000912
4040120,4000225,4000913
4040121,4000225,4000914
4040122,4000225,4000915
4040123,4000225,4000916
4040124,4000225,4000917
4040125,4000225,4000918
4040512,4000059,4000912
4040513,4000059,4000913
4040514,4000059,4000914
4040515,4000059,4000915
4040516,4000059,4000916
4040517,4000059,4000917
4040518,4000059,4000918
4040620,4000010,4000753
4040621,4000010,4000754
4040622,4000010,4000755
4040623,4000010,4000756
4040624,4000010,4000757
4040625,4000010,4000758
4040626,4000010,4000759
4040627,4000010,4000760
4040628,4000010,4000761
4040629,4000010,4000762
4040630,4000010,4000763
4040631,4000010,4000764
4040632,4000010,4000765
4040633,4000010,4000766
4040634,4000010,4000767
4040635,4000010,4000768
4040636,4000010,4000769
4040637,4000010,4000770
4040638,4000010,4000771
4040639,4000010,4000772
4040640,4000010,4000773
4040641,4000010,4000774
4040642,4000010,4000776
4040643,4000010,4000777
4040644,4000010,4001956
4040645,4000010,4000778
4040646,4000010,4000779
4040650,4000010,4000787
4040651,4000010,4000792
4040652,4000010,4000794
4040653,4000010,4000795
4040654,4000010,4000796
4040655,4000010,4000797
4040656,4000010,4000798
4040657,4000010,4000801
4040658,4000010,4000803
4040659,4000010,4000804
4040660,4000010,4000805
4040661,4000010,4000806
4040662,4000010,4000808
4040663,4000010,4000809
4040664,4000010,4000810
4040665,4000010,4000811
4040666,4000010,4000812
4040667,4000010,4000813
4040673,4000010,4000830
4040674,4000010,4000831
4040675,4000010,4000832
4040678,4000010,4000835
4040679,4000010,4000836
4040680,4000010,4000837
4040681,4000010,4000838
4040682,4000010,4000839
4040683,4000010,4000840
4040684,4000010,4000841
4040685,4000010,4000842
4040686,4000010,4000843
4040687,4000010,4000844
4040688,4000010,4000845
4040689,4000010,4000975
4040690,4000010,4000976
4040691,4000010,4000977
4040692,4000010,4000978
4040693,4000010,4000979
4040694,4000010,4000980
4040695,4000010,4000981
4040696,4000010,4000982
4040697,4000010,4000983
4040698,4000010,4000984
4040699,4000010,4000985
4040700,4000010,4000986
4040701,4000010,4000987
4040702,4000010,4000988
4040703,4000010,4000989
4040704,4000010,4000990
4040705,4000010,4000991
4040706,4000010,4000992
4040707,4000010,4001286
4040715,4000010,4001026
4040716,4000010,4001027
4040717,4000010,4001028
4040718,4000010,4001029
4040719,4000010,4001030
4040720,4000010,4001031
4040721,4000010,4001032
4040722,4000010,4001033
4040723,4000010,4001034
4040724,4000010,4001035
4040725,4000010,4001036
4040726,4000010,4001037
4040727,4000010,4001038
4040741,4000010,4001066
4040742,4000010,4001068
4040792,4000010,4001134
4040793,4000010,4001135
4040794,4000010,4001136
4040795,4000010,4001137
4040796,4000010,4001138
4040797,4000010,4001139
4040798,4000010,4001140
4040799,4000010,4001141
4040800,4000010,4001142
4040801,4000010,4001143
4040802,4000010,4001144
4040803,4000010,4001145
4040804,4000010,4001146
4040805,4000010,4001147
4040806,4000010,4001149
4040807,4000010,4001150
4040810,4000010,4001153
4040811,4000010,4001155
4040812,4000010,4001157
4040825,4000010,4001174
4040826,4000010,4001175
4040827,4000010,4001176
4040828,4000010,4001177
4040829,4000010,4001178
4040830,4000010,4001179
4040831,4000010,4001180
4040832,4000010,4001181
4040833,4000010,4001182
4040834,4000010,4001183
4040835,4000010,4001184
4040836,4000010,4001185
4040837,4000010,4001186
4040838,4000010,4001187
4040839,4000010,4001188
4040840,4000010,4001189
4040841,4000010,4001190
4040842,4000010,4001191
4040843,4000010,4001192
4040844,4000010,4001193
4040845,4000010,4001194
4040846,4000010,4001195
4040847,4000010,4001196
4040848,4000010,4001197
4040849,4000010,4001198
4040850,4000010,4001199
4040853,4000010,4001201
4040854,4000010,4001202
4040855,4000010,4001203
4040856,4000010,4001204
4040857,4000010,4001205
4040858,4000010,4001206
4040859,4000010,4001207
4040860,4000010,4001208
4040861,4000010,4001209
4040862,4000010,4001210
4040863,4000010,4001211
4040864,4000010,4001212
4040865,4000010,4001213
4040866,4000010,4001214
4040867,4000010,4001215
4040870,4000010,4001222
4040871,4000010,4001223
4040872,4000010,4001224
4040873,4000010,4001225
4040874,4000010,4001226
4040875,4000010,4001227
4040893,4000010,4001246
4040894,4000010,4001247
5000128,5000030,5000036
5000129,5000030,5000071
5000130,5000030,5000077
5000131,5000030,5000038
5000133,5000030,5000078
5000134,5000030,5000036
5000267,5000046,5000122
5000268,5000046,5000123
5000269,5000046,5000124
5000270,5000046,5000125
5000273,5000046,5000127
5000277,5000046,5000130
5000278,5000046,5000119
5000279,5000046,5000131
5000280,5000046,5000132
5000282,5000046,5000121
5000283,5000046,5000133
5000314,5000048,5000042
5000324,5000048,5000152
5000325,5000048,5000153
5000326,5000048,5000154
5000329,5000048,5000157
5000331,5000048,5000042
5000333,5000048,5000022
5000334,5000048,5000159
5000335,5000048,5000023
5000590,5000086,5000063
5000591,5000086,5000218
5000592,5000086,5000219
5000593,5000086,5000061
5000594,5000086,5000062
5000595,5000086,5000097
5000596,5000086,5000064
5000597,5000086,5000043
5000598,5000086,5000135
5000601,5000086,5000220
5000602,5000086,5000124
5000604,5000086,5000221
5000605,5000086,5000222
5000606,5000086,5000223
5000607,5000086,5000126
5000608,5000086,5000224
5000611,5000086,5000225
5000612,5000086,5000210
5000613,5000086,5000103
5000614,5000086,5000226
5000615,5000086,5000227
5000616,5000086,5000112
5000618,5000086,5000113
5000620,5000086,5000138
5000621,5000086,5000228
5000622,5000086,5000129
5000623,5000086,5000140
5000624,5000086,5000108
5000625,5000086,5000229
5000627,5000086,5000098
5000628,5000086,5000114
5000630,5000086,5000109
5000631,5000086,5000185
5000632,5000086,5000231
5000633,5000086,5000110
5000634,5000086,5000232
5000636,5000086,5000186
5000639,5000086,5000064
5000641,5000086,5000043
5000642,5000086,5000116
5000643,5000086,5000029
5000644,5000086,5000233
5000645,5000086,5000234
5000646,5000086,5000235
5000854,5000104,5000123
5000855,5000104,5000124
5000856,5000104,5000130
5000857,5000104,5000132
5000858,5000104,5000121
5001008,5000116,5000122
5001009,5000116,5000123
5001010,5000116,5000124
5001011,5000116,5000130
5001012,5000116,5000180
5001013,5000116,5000132
5001014,5000116,5000121
5001020,5000119,5000256
5001021,5000119,5000049
5001022,5000119,5000118
5001023,5000119,5000137
5001024,5000119,5000093
5001025,5000119,5000073
5001026,5000119,5000139
5001027,5000119,5000181
5001028,5000119,5000257
5001029,5000119,5000111
5001368,5000142,5000160
5001370,5000142,5000211
5001375,5000142,5000264
5001377,5000142,5000076
5001379,5000142,5000216
5001380,5000142,5000154
5001382,5000142,5000156
5001383,5000142,5000174
5001384,5000142,5000157
5001385,5000142,5000266
5001386,5000142,5000217
5001387,5000142,5000042
5001389,5000142,5000212
5001391,5000142,5000022
5001394,5000142,5000023
5001478,5000150,5000036
5001479,5000150,5000256
5001484,5000150,5000036
5001485,5000150,5000081
5001486,5000150,5000049
5001487,5000150,5000118
5001488,5000150,5000195
5001489,5000150,5000137
5001492,5000150,5000268
5001493,5000150,5000269
5001494,5000150,5000270
5001495,5000150,5000093
5001496,5000150,5000073
5001497,5000150,5000139
5001498,5000150,5000107
5001499,5000150,5000181
5001500,5000150,5000199
5001503,5000150,5000182
5001504,5000150,5000271
5001505,5000150,5000257
5001506,5000150,5000200
5001507,5000150,5000183
5001509,5000150,5000184
5001513,5000150,5000261
5001519,5000150,5000082
5001520,5000150,5000133
5001590,5000160,5000256
5001595,5000160,5000049
5001596,5000160,5000118
5001597,5000160,5000137
5001599,5000160,5000093
5001600,5000160,5000139
5001601,5000160,5000181
5001603,5000160,5000271
5001610,5000160,5000142
5001614,5000160,5000133
5001752,5000179,5000160
5001756,5000179,5000264
5001758,5000179,5000152
5001762,5000179,5000154
5001763,5000179,5000174
5001764,5000179,5000157
5001765,5000179,5000266
5001767,5000179,5000281
5001769,5000179,5000042
5001770,5000179,5000212
5001772,5000179,5000022
5001872,5000194,5000266
5001874,5000194,5000214
5001875,5000194,5000160
5001878,5000194,5000211
5001880,5000194,5000042
5001881,5000194,5000217
5002031,5000199,5000235
5002032,5000199,5000138
5002033,5000199,5000124
5002034,5000199,5000222
5002035,5000199,5000210
5002036,5000199,5000126
5002037,5000199,5000129
5002038,5000199,5000112
5002039,5000199,5000087
5002040,5000199,5000186
5002041,5000199,5000223
5002042,5000199,5000224
5002043,5000199,5000141
5002044,5000199,5000136
5002045,5000199,5000185
5002046,5000199,5000140
5002047,5000199,5000255
5002048,5000199,5000135
5002049,5000199,5000103
5002050,5000199,5000225
5002051,5000199,5000121
5002052,5000199,5000226
5002053,5000199,5000108
5002054,5000199,5000277
5002055,5000199,5000220
5002056,5000199,5000116
5002057,5000199,5000114
5002058,5000199,5000110
5002059,5000199,5000113
5002060,5000199,5000043
5002061,5000199,5000231
5002062,5000199,5000233
5002063,5000199,5000234
5002064,5000199,5000123
5002065,5000199,5000180
5002532,5000212,5000123
5002533,5000212,5000124
5002534,5000212,5000344
5002535,5000212,5000138
5002537,5000212,5000359
5002538,5000212,5000345
5002539,5000212,5000129
5002540,5000212,5000087
5002541,5000212,5000130
5002542,5000212,5000108
5002543,5000212,5000141
5002544,5000212,5000360
5002545,5000212,5000361
5002546,5000212,5000362
5002547,5000212,5000363
5002548,5000212,5000364
5002549,5000212,5000365
5002550,5000212,5000180
5002551,5000212,5000366
5002552,5000212,5000132
5002553,5000212,5000121
5003311,5000242,5000138
5003312,5000242,5000121
5003313,5000242,5000360
5003314,5000242,5000141
5003315,5000242,5000235
5003316,5000242,5000122
5003317,5000242,5000132
5003318,5000242,5000126
5003319,5000242,5000123
5003320,5000242,5000125
5003321,5000242,5000223
5003322,5000242,5000129
5003323,5000242,5000180
5003324,5000242,5000222
5003325,5000242,5000130
5003326,5000242,5000210
5003327,5000242,5000112
5003328,5000242,5000232
5003329,5000242,5000087
5003330,5000242,5000378
5003331,5000242,5000186
5003332,5000242,5000127
5003333,5000242,5000397
5003334,5000242,5000133
5003335,5000242,5000319
5003336,5000242,5000373
5003337,5000242,5000359
5003338,5000242,5000219
5003339,5000242,5000368
5003340,5000242,5000096
5003341,5000242,5000115
5003342,5000242,5000140
5003343,5000242,5000098
5003344,5000242,5000135
5003345,5000242,5000366
5003346,5000242,5000255
5003347,5000242,5000364
5003348,5000242,5000103
5003349,5000242,5000226
5003350,5000242,5000272
5003351,5000242,5000064
5003352,5000242,5000395
5003353,5000242,5000394
5003354,5000242,5000227
5003355,5000242,5000108
5003356,5000242,5000277
5003357,5000242,5000363
5003358,5000242,5000381
5003359,5000242,5000220
5003360,5000242,5000345
5003361,5000242,5000392
5003362,5000242,5000116
5003363,5000242,5000113
5003364,5000242,5000375
5003365,5000242,5000221
5003366,5000242,5000231
5003367,5000242,5000043
5003368,5000242,5000029
5003369,5000242,5000369
5003370,5000242,5000374
5003371,5000242,5000233
5003372,5000242,5000344
5003373,5000242,5000371
5003374,5000242,5000178
5003375,5000242,5000118
5003376,5000242,5000049
5003377,5000242,5000128
5003378,5000242,5000137
5003379,5000242,5000073
5003380,5000242,5000139
5003382,5000242,5000181
5003383,5000242,5000107
5003384,5000242,5000106
5003385,5000242,5000236
5003386,5000242,5000343
5003387,5000242,5000383
5003388,5000242,5000391
5003389,5000242,5000238
5003390,5000242,5000358
5003391,5000242,5000396
5003392,5000242,5000111
5003393,5000242,5000382
5003394,5000242,5000243
5003395,5000242,5000077
5003396,5000242,5000241
5003397,5000242,5000239
5003398,5000242,5000399
5003399,5000242,5000400
5003543,5000252,5000130
5003544,5000252,5000132
5003545,5000252,5000133
5003546,5000252,5000180
5003547,5000252,5000404
5003548,5000252,5000406
5003556,5000253,5000372
5003557,5000253,5000128
5003558,5000253,5000178
5003559,5000253,5000240
5003560,5000253,5000115
5003561,5000253,5000236
5003562,5000253,5000127
5003563,5000253,5000238
5003564,5000253,5000319
5003565,5000253,5000180
5003566,5000253,5000223
5003567,5000253,5000360
5003568,5000253,5000396
5003569,5000253,5000406
5003570,5000253,5000138
5003571,5000253,5000361
5003572,5000253,5000404
5003574,5000253,5000405
5003575,5000253,5000358
5003576,5000253,5000210
5003577,5000253,5000378
5003578,5000253,5000368
5003579,5000253,5000122
5003580,5000253,5000096
5003581,5000253,5000397
5003582,5000253,5000224
5003583,5000253,5000389
5003584,5000253,5000359
5003585,5000253,5000364
5003586,5000253,5000400
5003587,5000253,5000185
5003588,5000253,5000373
5003589,5000253,5000135
5003590,5000253,5000220
5003591,5000253,5000255
5003592,5000253,5000103
5003593,5000253,5000112
5003594,5000253,5000344
5003595,5000253,5000371
5003596,5000253,5000345
5003597,5000253,5000108
5003598,5000253,5000277
5003599,5000253,5000381
5003600,5000253,5000043
5003601,5000253,5000234
5003602,5000253,5000369
5003603,5000253,5000231
5003604,5000253,5000233
5003605,5000253,5000399
5003606,5000253,5000392
5003607,5000253,5000201
5003608,5000253,5000383
5003609,5000253,5000343
5003610,5000253,5000243
5003611,5000253,5000363
5003612,5000253,5000357
5003613,5000253,5000391
5003615,5000253,5000269
5003616,5000254,5000406
5003617,5000254,5000404
5003618,5000254,5000405
5003619,5000254,5000138
5003620,5000254,5000141
5003621,5000254,5000360
5003622,5000254,5000122
5003623,5000254,5000361
5003624,5000254,5000223
5003625,5000254,5000180
5003626,5000254,5000210
5003627,5000254,5000112
5003628,5000254,5000121
5003629,5000254,5000378
5003699,5000260,5000404
5003700,5000260,5000138
5003701,5000260,5000235
5003702,5000260,5000122
5003703,5000260,5000360
5003704,5000260,5000141
5003705,5000260,5000223
5003706,5000260,5000112
5003761,5000262,5000183
5003762,5000262,5000182
5003763,5000262,5000269
5003764,5000262,5000081
5003765,5000262,5000036
5003766,5000262,5000357
5003767,5000262,5000184
5003768,5000262,5000201
5003769,5000262,5000270
5003770,5000262,5000399
5003989,5000274,5000250
5003990,5000274,5000258
5003991,5000274,5000314
5003992,5000274,5000252
5003993,5000274,5000382
5003994,5000274,5000241
5003995,5000274,5000101
